H spec 1 wave,H spec 1 intensity,H spec 2 wave,H spec 2 intensity,H spec 3 wave,H spec 3 intensity,H average intensity
646.092,19.15,646.092,18,646.092,2.31,13.15333333
646.108,2.15,646.108,-19,646.108,-10.69,-9.18
646.124,-9.85,646.124,-1,646.124,1.31,-3.18
646.14,9.15,646.14,3,646.14,3.31,5.153333333
646.156,3.15,646.156,7,646.156,18.31,9.486666667
646.172,5.15,646.172,12,646.172,20.31,12.48666667
646.188,8.15,646.188,28,646.188,17.31,17.82
646.203,4.15,646.203,0,646.203,-2.69,0.4866666667
646.219,-13.85,646.219,9,646.219,-10.69,-5.18
646.235,8.15,646.235,20,646.235,17.31,15.15333333
646.251,25.15,646.251,38,646.251,18.31,27.15333333
646.267,8.15,646.267,11,646.267,2.31,7.153333333
646.283,23.15,646.283,17,646.283,6.31,15.48666667
646.299,-7.85,646.299,4,646.299,-9.69,-4.513333333
646.315,7.15,646.315,10,646.315,13.31,10.15333333
646.331,14.15,646.331,27,646.331,17.31,19.48666667
646.347,15.15,646.347,21,646.347,3.31,13.15333333
646.363,18.15,646.363,6,646.363,10.31,11.48666667
646.379,8.15,646.379,-6,646.379,2.31,1.486666667
646.395,-16.85,646.395,-3,646.395,-18.69,-12.84666667
646.411,-10.85,646.411,-6,646.411,1.31,-5.18
646.427,3.15,646.427,-12,646.427,2.31,-2.18
646.443,-14.85,646.443,-22,646.443,-10.69,-15.84666667
646.459,-6.85,646.459,0,646.459,-16.69,-7.846666667
646.475,8.15,646.475,23,646.475,3.31,11.48666667
646.491,2.15,646.491,15,646.491,-0.69,5.486666667
646.506,-1.85,646.506,0,646.506,3.31,0.4866666667
646.522,-16.85,646.522,-5,646.522,-9.69,-10.51333333
646.538,-23.85,646.538,-13,646.538,-3.69,-13.51333333
646.554,-5.85,646.554,0,646.554,-0.69,-2.18
646.57,-0.85,646.57,3,646.57,-7.69,-1.846666667
646.586,-3.85,646.586,2,646.586,-2.69,-1.513333333
646.602,12.15,646.602,-13,646.602,14.31,4.486666667
646.618,5.15,646.618,-11,646.618,4.31,-0.5133333333
646.634,0.15,646.634,2,646.634,4.31,2.153333333
646.65,5.15,646.65,22,646.65,14.31,13.82
646.666,0.15,646.666,5,646.666,-7.69,-0.8466666667
646.682,-6.85,646.682,-7,646.682,2.31,-3.846666667
646.697,3.15,646.697,2,646.697,-0.69,1.486666667
646.713,3.15,646.713,-1,646.713,-7.69,-1.846666667
646.729,0.15,646.729,-5,646.729,0.31,-1.513333333
646.745,14.15,646.745,19,646.745,-9.69,7.82
646.761,28.15,646.761,8,646.761,3.31,13.15333333
646.777,20.15,646.777,4,646.777,-3.69,6.82
646.793,1.15,646.793,4,646.793,-10.69,-1.846666667
646.809,-3.85,646.809,11,646.809,7.31,4.82
646.824,-4.85,646.824,-1,646.824,-6.69,-4.18
646.84,2.15,646.84,-1,646.84,-2.69,-0.5133333333
646.856,-5.85,646.856,-11,646.856,-9.69,-8.846666667
646.872,4.15,646.872,-3,646.872,-15.69,-4.846666667
646.888,10.15,646.888,2,646.888,2.31,4.82
646.904,-19.85,646.904,-13,646.904,-7.69,-13.51333333
646.92,-6.85,646.92,0,646.92,8.31,0.4866666667
646.936,-8.85,646.936,5,646.936,4.31,0.1533333333
646.951,2.15,646.951,2,646.951,-9.69,-1.846666667
646.967,10.15,646.967,10,646.967,-0.69,6.486666667
646.983,19.15,646.983,7,646.983,12.31,12.82
646.999,1.15,646.999,9,646.999,4.31,4.82
647.015,-5.85,647.015,-2,647.015,-2.69,-3.513333333
647.031,5.15,647.031,2,647.031,8.31,5.153333333
647.047,-6.85,647.047,1,647.047,2.31,-1.18
647.062,-6.85,647.062,-9,647.062,-10.69,-8.846666667
647.078,1.15,647.078,-5,647.078,-22.69,-8.846666667
647.094,-15.85,647.094,-3,647.094,-5.69,-8.18
647.11,-4.85,647.11,-6,647.11,2.31,-2.846666667
647.126,-5.85,647.126,-5,647.126,-1.69,-4.18
647.142,2.15,647.142,12,647.142,7.31,7.153333333
647.157,11.15,647.157,10,647.157,10.31,10.48666667
647.173,-5.85,647.173,-6,647.173,6.31,-1.846666667
647.189,-3.85,647.189,-9,647.189,1.31,-3.846666667
647.205,-2.85,647.205,-17,647.205,-13.69,-11.18
647.221,-2.85,647.221,-25,647.221,-17.69,-15.18
647.236,-3.85,647.236,-18,647.236,-3.69,-8.513333333
647.252,-7.85,647.252,2,647.252,-0.69,-2.18
647.268,-8.85,647.268,-1,647.268,-21.69,-10.51333333
647.284,-4.85,647.284,-2,647.284,-12.69,-6.513333333
647.3,7.15,647.3,2,647.3,-2.69,2.153333333
647.315,-7.85,647.315,-3,647.315,-11.69,-7.513333333
647.331,-7.85,647.331,-3,647.331,2.31,-2.846666667
647.347,10.15,647.347,7,647.347,7.31,8.153333333
647.363,2.15,647.363,-10,647.363,4.31,-1.18
647.379,0.15,647.379,2,647.379,7.31,3.153333333
647.394,6.15,647.394,19,647.394,13.31,12.82
647.41,10.15,647.41,14,647.41,2.31,8.82
647.426,8.15,647.426,3,647.426,2.31,4.486666667
647.442,10.15,647.442,1,647.442,11.31,7.486666667
647.458,-1.85,647.458,-12,647.458,3.31,-3.513333333
647.473,3.15,647.473,-16,647.473,4.31,-2.846666667
647.489,2.15,647.489,-12,647.489,-9.69,-6.513333333
647.505,9.15,647.505,-4,647.505,-6.69,-0.5133333333
647.521,7.15,647.521,-5,647.521,-0.69,0.4866666667
647.536,22.15,647.536,8,647.536,7.31,12.48666667
647.552,1.15,647.552,9,647.552,-1.69,2.82
647.568,-16.85,647.568,3,647.568,-4.69,-6.18
647.584,-5.85,647.584,-1,647.584,4.31,-0.8466666667
647.599,5.15,647.599,-11,647.599,8.31,0.82
647.615,6.15,647.615,-6,647.615,-0.69,-0.18
647.631,13.15,647.631,-1,647.631,-2.69,3.153333333
647.647,-4.85,647.647,9,647.647,-8.69,-1.513333333
647.662,-11.85,647.662,-2,647.662,-7.69,-7.18
647.678,-9.85,647.678,-12,647.678,-11.69,-11.18
647.694,-10.85,647.694,-14,647.694,-7.69,-10.84666667
647.71,-0.85,647.71,-8,647.71,-10.69,-6.513333333
647.725,-7.85,647.725,-21,647.725,-17.69,-15.51333333
647.741,1.15,647.741,-18,647.741,-19.69,-12.18
647.757,-0.85,647.757,0,647.757,-9.69,-3.513333333
647.773,-2.85,647.773,6,647.773,-1.69,0.4866666667
647.788,0.15,647.788,12,647.788,-1.69,3.486666667
647.804,-5.85,647.804,-3,647.804,5.31,-1.18
647.82,4.15,647.82,6,647.82,8.31,6.153333333
647.835,15.15,647.835,4,647.835,5.31,8.153333333
647.851,15.15,647.851,8,647.851,-8.69,4.82
647.867,-1.85,647.867,6,647.867,-9.69,-1.846666667
647.883,-14.85,647.883,-3,647.883,11.31,-2.18
647.898,1.15,647.898,4,647.898,19.31,8.153333333
647.914,9.15,647.914,9,647.914,2.31,6.82
647.93,5.15,647.93,15,647.93,6.31,8.82
647.945,-6.85,647.945,13,647.945,-1.69,1.486666667
647.961,13.15,647.961,-4,647.961,-1.69,2.486666667
647.977,13.15,647.977,6,647.977,11.31,10.15333333
647.993,3.15,647.993,1,647.993,5.31,3.153333333
648.008,3.15,648.008,1,648.008,7.31,3.82
648.024,-2.85,648.024,-5,648.024,2.31,-1.846666667
648.04,-8.85,648.04,-8,648.04,-16.69,-11.18
648.055,0.15,648.055,-9,648.055,-9.69,-6.18
648.071,-13.85,648.071,-16,648.071,-10.69,-13.51333333
648.087,-6.85,648.087,-11,648.087,-1.69,-6.513333333
648.102,-1.85,648.102,-19,648.102,5.31,-5.18
648.118,-0.85,648.118,-20,648.118,-5.69,-8.846666667
648.134,5.15,648.134,-3,648.134,-14.69,-4.18
648.149,19.15,648.149,14,648.149,9.31,14.15333333
648.165,7.15,648.165,2,648.165,11.31,6.82
648.181,-4.85,648.181,-1,648.181,-3.69,-3.18
648.196,-4.85,648.196,-2,648.196,-18.69,-8.513333333
648.212,-13.85,648.212,-15,648.212,-2.69,-10.51333333
648.228,-8.85,648.228,-9,648.228,-6.69,-8.18
648.243,12.15,648.243,9,648.243,-15.69,1.82
648.259,15.15,648.259,6,648.259,-5.69,5.153333333
648.275,1.15,648.275,-17,648.275,-0.69,-5.513333333
648.29,3.15,648.29,-4,648.29,9.31,2.82
648.306,3.15,648.306,7,648.306,13.31,7.82
648.322,-0.85,648.322,0,648.322,11.31,3.486666667
648.337,-4.85,648.337,5,648.337,12.31,4.153333333
648.353,16.15,648.353,21,648.353,10.31,15.82
648.368,48.15,648.368,35,648.368,34.31,39.15333333
648.384,84.15,648.384,65,648.384,73.31,74.15333333
648.4,8.15,648.4,1,648.4,10.31,6.486666667
648.415,-12.85,648.415,-8,648.415,-3.69,-8.18
648.431,15.15,648.431,4,648.431,-3.69,5.153333333
648.447,8.15,648.447,-6,648.447,14.31,5.486666667
648.462,15.15,648.462,14,648.462,6.31,11.82
648.478,-3.85,648.478,5,648.478,0.31,0.4866666667
648.493,-0.85,648.493,-15,648.493,-18.69,-11.51333333
648.509,0.15,648.509,-11,648.509,10.31,-0.18
648.525,-9.85,648.525,3,648.525,10.31,1.153333333
648.54,-7.85,648.54,-13,648.54,-12.69,-11.18
648.556,-4.85,648.556,-13,648.556,-2.69,-6.846666667
648.572,14.15,648.572,15,648.572,7.31,12.15333333
648.587,25.15,648.587,-10,648.587,-1.69,4.486666667
648.603,18.15,648.603,-9,648.603,17.31,8.82
648.618,15.15,648.618,-2,648.618,16.31,9.82
648.634,7.15,648.634,3,648.634,7.31,5.82
648.65,4.15,648.65,23,648.65,16.31,14.48666667
648.665,-2.85,648.665,11,648.665,11.31,6.486666667
648.681,-4.85,648.681,-1,648.681,-1.69,-2.513333333
648.696,-0.85,648.696,2,648.696,1.31,0.82
648.712,16.15,648.712,17,648.712,18.31,17.15333333
648.727,12.15,648.727,24,648.727,23.31,19.82
648.743,13.15,648.743,26,648.743,36.31,25.15333333
648.759,12.15,648.759,25,648.759,27.31,21.48666667
648.774,17.15,648.774,9,648.774,23.31,16.48666667
648.79,-1.85,648.79,-3,648.79,13.31,2.82
648.805,-6.85,648.805,-20,648.805,-13.69,-13.51333333
648.821,-1.85,648.821,-1,648.821,-13.69,-5.513333333
648.836,-4.85,648.836,2,648.836,14.31,3.82
648.852,3.15,648.852,-1,648.852,0.31,0.82
648.868,1.15,648.868,-1,648.868,-14.69,-4.846666667
648.883,12.15,648.883,5,648.883,4.31,7.153333333
648.899,-5.85,648.899,14,648.899,-11.69,-1.18
648.914,-13.85,648.914,5,648.914,4.31,-1.513333333
648.93,0.15,648.93,10,648.93,1.31,3.82
648.945,13.15,648.945,17,648.945,14.31,14.82
648.961,36.15,648.961,12,648.961,6.31,18.15333333
648.976,25.15,648.976,4,648.976,3.31,10.82
648.992,-1.85,648.992,8,648.992,1.31,2.486666667
649.007,8.15,649.007,4,649.007,16.31,9.486666667
649.023,1.15,649.023,5,649.023,13.31,6.486666667
649.039,3.15,649.039,2,649.039,-1.69,1.153333333
649.054,2.15,649.054,-4,649.054,-6.69,-2.846666667
649.07,4.15,649.07,1,649.07,9.31,4.82
649.085,4.15,649.085,-22,649.085,-2.69,-6.846666667
649.101,0.15,649.101,-8,649.101,11.31,1.153333333
649.116,-20.85,649.116,-7,649.116,5.31,-7.513333333
649.132,-7.85,649.132,-9,649.132,-3.69,-6.846666667
649.147,3.15,649.147,1,649.147,-5.69,-0.5133333333
649.163,2.15,649.163,5,649.163,-6.69,0.1533333333
649.178,4.15,649.178,4,649.178,2.31,3.486666667
649.194,5.15,649.194,11,649.194,-6.69,3.153333333
649.209,17.15,649.209,30,649.209,6.31,17.82
649.225,7.15,649.225,3,649.225,13.31,7.82
649.24,8.15,649.24,24,649.24,11.31,14.48666667
649.256,31.15,649.256,26,649.256,26.31,27.82
649.271,4.15,649.271,13,649.271,18.31,11.82
649.287,9.15,649.287,-1,649.287,9.31,5.82
649.302,1.15,649.302,-2,649.302,-0.69,-0.5133333333
649.318,2.15,649.318,7,649.318,2.31,3.82
649.333,4.15,649.333,-15,649.333,-10.69,-7.18
649.349,6.15,649.349,-7,649.349,-5.69,-2.18
649.364,15.15,649.364,6,649.364,0.31,7.153333333
649.38,8.15,649.38,26,649.38,14.31,16.15333333
649.395,12.15,649.395,15,649.395,3.31,10.15333333
649.41,19.15,649.41,19,649.41,1.31,13.15333333
649.426,10.15,649.426,1,649.426,7.31,6.153333333
649.441,1.15,649.441,2,649.441,4.31,2.486666667
649.457,13.15,649.457,16,649.457,20.31,16.48666667
649.472,8.15,649.472,-8,649.472,1.31,0.4866666667
649.488,4.15,649.488,-9,649.488,11.31,2.153333333
649.503,-2.85,649.503,2,649.503,5.31,1.486666667
649.519,12.15,649.519,10,649.519,13.31,11.82
649.534,9.15,649.534,11,649.534,16.31,12.15333333
649.55,21.15,649.55,14,649.55,13.31,16.15333333
649.565,8.15,649.565,11,649.565,-1.69,5.82
649.581,11.15,649.581,6,649.581,17.31,11.48666667
649.596,-4.85,649.596,-2,649.596,14.31,2.486666667
649.611,-4.85,649.611,5,649.611,2.31,0.82
649.627,5.15,649.627,11,649.627,12.31,9.486666667
649.642,5.15,649.642,-1,649.642,5.31,3.153333333
649.658,2.15,649.658,-7,649.658,-5.69,-3.513333333
649.673,2.15,649.673,8,649.673,9.31,6.486666667
649.689,18.15,649.689,24,649.689,15.31,19.15333333
649.704,21.15,649.704,9,649.704,22.31,17.48666667
649.719,30.15,649.719,22,649.719,25.31,25.82
649.735,15.15,649.735,23,649.735,6.31,14.82
649.75,37.15,649.75,23,649.75,16.31,25.48666667
649.766,5.15,649.766,4,649.766,3.31,4.153333333
649.781,19.15,649.781,1,649.781,8.31,9.486666667
649.796,4.15,649.796,-19,649.796,-15.69,-10.18
649.812,0.15,649.812,-6,649.812,-7.69,-4.513333333
649.827,16.15,649.827,10,649.827,10.31,12.15333333
649.843,5.15,649.843,-6,649.843,-20.69,-7.18
649.858,5.15,649.858,-5,649.858,4.31,1.486666667
649.874,-10.85,649.874,-2,649.874,2.31,-3.513333333
649.889,19.15,649.889,11,649.889,12.31,14.15333333
649.904,20.15,649.904,7,649.904,8.31,11.82
649.92,13.15,649.92,3,649.92,4.31,6.82
649.935,-11.85,649.935,4,649.935,-2.69,-3.513333333
649.95,12.15,649.95,9,649.95,17.31,12.82
649.966,0.15,649.966,0,649.966,-1.69,-0.5133333333
649.981,4.15,649.981,2,649.981,1.31,2.486666667
649.997,8.15,649.997,2,649.997,14.31,8.153333333
650.012,-0.85,650.012,-8,650.012,3.31,-1.846666667
650.027,1.15,650.027,2,650.027,-15.69,-4.18
650.043,-7.85,650.043,5,650.043,4.31,0.4866666667
650.058,1.15,650.058,10,650.058,1.31,4.153333333
650.073,-3.85,650.073,2,650.073,8.31,2.153333333
650.089,10.15,650.089,9,650.089,14.31,11.15333333
650.104,23.15,650.104,7,650.104,19.31,16.48666667
650.12,-1.85,650.12,-12,650.12,-11.69,-8.513333333
650.135,-1.85,650.135,-20,650.135,-2.69,-8.18
650.15,3.15,650.15,3,650.15,-7.69,-0.5133333333
650.166,4.15,650.166,12,650.166,-0.69,5.153333333
650.181,4.15,650.181,14,650.181,-8.69,3.153333333
650.196,9.15,650.196,13,650.196,-6.69,5.153333333
650.212,7.15,650.212,4,650.212,3.31,4.82
650.227,11.15,650.227,-10,650.227,-14.69,-4.513333333
650.242,12.15,650.242,5,650.242,17.31,11.48666667
650.258,-0.85,650.258,2,650.258,22.31,7.82
650.273,4.15,650.273,-8,650.273,-0.69,-1.513333333
650.288,-4.85,650.288,-13,650.288,-5.69,-7.846666667
650.304,1.15,650.304,12,650.304,13.31,8.82
650.319,-16.85,650.319,-6,650.319,11.31,-3.846666667
650.334,-20.85,650.334,-3,650.334,5.31,-6.18
650.35,-7.85,650.35,1,650.35,-2.69,-3.18
650.365,25.15,650.365,15,650.365,24.31,21.48666667
650.38,22.15,650.38,5,650.38,11.31,12.82
650.396,2.15,650.396,-12,650.396,-1.69,-3.846666667
650.411,4.15,650.411,1,650.411,1.31,2.153333333
650.426,0.15,650.426,1,650.426,12.31,4.486666667
650.441,9.15,650.441,-11,650.441,15.31,4.486666667
650.457,-1.85,650.457,0,650.457,-2.69,-1.513333333
650.472,12.15,650.472,10,650.472,-4.69,5.82
650.487,20.15,650.487,17,650.487,4.31,13.82
650.503,-4.85,650.503,0,650.503,-2.69,-2.513333333
650.518,-8.85,650.518,-7,650.518,-1.69,-5.846666667
650.533,5.15,650.533,-14,650.533,6.31,-0.8466666667
650.549,6.15,650.549,3,650.549,12.31,7.153333333
650.564,20.15,650.564,11,650.564,10.31,13.82
650.579,10.15,650.579,5,650.579,3.31,6.153333333
650.594,-3.85,650.594,0,650.594,-10.69,-4.846666667
650.61,-0.85,650.61,1,650.61,-2.69,-0.8466666667
650.625,24.15,650.625,-9,650.625,-6.69,2.82
650.64,24.15,650.64,15,650.64,-4.69,11.48666667
650.656,-2.85,650.656,4,650.656,-19.69,-6.18
650.671,1.15,650.671,-4,650.671,-6.69,-3.18
650.686,-3.85,650.686,1,650.686,-8.69,-3.846666667
650.701,7.15,650.701,7,650.701,1.31,5.153333333
650.717,0.15,650.717,-2,650.717,-8.69,-3.513333333
650.732,16.15,650.732,14,650.732,1.31,10.48666667
650.747,19.15,650.747,-4,650.747,3.31,6.153333333
650.762,18.15,650.762,-8,650.762,3.31,4.486666667
650.778,18.15,650.778,9,650.778,5.31,10.82
650.793,15.15,650.793,-6,650.793,11.31,6.82
650.808,15.15,650.808,-1,650.808,19.31,11.15333333
650.823,-3.85,650.823,14,650.823,20.31,10.15333333
650.839,-0.85,650.839,11,650.839,0.31,3.486666667
650.854,1.15,650.854,1,650.854,7.31,3.153333333
650.869,10.15,650.869,-6,650.869,7.31,3.82
650.884,11.15,650.884,13,650.884,8.31,10.82
650.9,5.15,650.9,1,650.9,-0.69,1.82
650.915,20.15,650.915,-4,650.915,7.31,7.82
650.93,1.15,650.93,11,650.93,-5.69,2.153333333
650.945,4.15,650.945,2,650.945,-5.69,0.1533333333
650.96,4.15,650.96,20,650.96,20.31,14.82
650.976,3.15,650.976,-7,650.976,19.31,5.153333333
650.991,-5.85,650.991,-10,650.991,7.31,-2.846666667
651.006,1.15,651.006,-4,651.006,-7.69,-3.513333333
651.021,-2.85,651.021,5,651.021,4.31,2.153333333
651.037,-0.85,651.037,-3,651.037,18.31,4.82
651.052,-1.85,651.052,-1,651.052,7.31,1.486666667
651.067,-26.85,651.067,-23,651.067,-9.69,-19.84666667
651.082,-21.85,651.082,-12,651.082,-11.69,-15.18
651.097,0.15,651.097,-5,651.097,-9.69,-4.846666667
651.113,4.15,651.113,-7,651.113,-10.69,-4.513333333
651.128,-3.85,651.128,-2,651.128,-2.69,-2.846666667
651.143,22.15,651.143,7,651.143,7.31,12.15333333
651.158,18.15,651.158,3,651.158,1.31,7.486666667
651.173,1.15,651.173,-9,651.173,-1.69,-3.18
651.189,4.15,651.189,6,651.189,10.31,6.82
651.204,2.15,651.204,9,651.204,-9.69,0.4866666667
651.219,-5.85,651.219,3,651.219,-9.69,-4.18
651.234,-8.85,651.234,13,651.234,-1.69,0.82
651.249,-0.85,651.249,4,651.249,16.31,6.486666667
651.264,9.15,651.264,13,651.264,11.31,11.15333333
651.28,16.15,651.28,17,651.28,16.31,16.48666667
651.295,-9.85,651.295,13,651.295,8.31,3.82
651.31,-2.85,651.31,37,651.31,15.31,16.48666667
651.325,-21.85,651.325,-3,651.325,-20.69,-15.18
651.34,-4.85,651.34,-1,651.34,2.31,-1.18
651.355,-10.85,651.355,-3,651.355,-9.69,-7.846666667
651.371,-7.85,651.371,-14,651.371,-24.69,-15.51333333
651.386,-27.85,651.386,-20,651.386,-14.69,-20.84666667
651.401,-7.85,651.401,-2,651.401,1.31,-2.846666667
651.416,0.15,651.416,9,651.416,17.31,8.82
651.431,-5.85,651.431,8,651.431,7.31,3.153333333
651.446,-0.85,651.446,3,651.446,-2.69,-0.18
651.461,-0.85,651.461,2,651.461,-7.69,-2.18
651.477,2.15,651.477,8,651.477,8.31,6.153333333
651.492,29.15,651.492,23,651.492,21.31,24.48666667
651.507,26.15,651.507,16,651.507,8.31,16.82
651.522,11.15,651.522,-8,651.522,-0.69,0.82
651.537,2.15,651.537,-1,651.537,3.31,1.486666667
651.552,0.15,651.552,6,651.552,-6.69,-0.18
651.567,-1.85,651.567,7,651.567,-18.69,-4.513333333
651.583,10.15,651.583,16,651.583,4.31,10.15333333
651.598,20.15,651.598,-9,651.598,7.31,6.153333333
651.613,-2.85,651.613,-37,651.613,-9.69,-16.51333333
651.628,5.15,651.628,11,651.628,-9.69,2.153333333
651.643,6.15,651.643,6,651.643,-0.69,3.82
651.658,-8.85,651.658,-15,651.658,11.31,-4.18
651.673,-4.85,651.673,-10,651.673,13.31,-0.5133333333
651.688,-7.85,651.688,3,651.688,-1.69,-2.18
651.703,4.15,651.703,10,651.703,5.31,6.486666667
651.719,4.15,651.719,29,651.719,0.31,11.15333333
651.734,24.15,651.734,31,651.734,17.31,24.15333333
651.749,0.15,651.749,8,651.749,-0.69,2.486666667
651.764,-0.85,651.764,0,651.764,0.31,-0.18
651.779,0.15,651.779,16,651.779,6.31,7.486666667
651.794,-17.85,651.794,-1,651.794,-1.69,-6.846666667
651.809,-19.85,651.809,-14,651.809,-21.69,-18.51333333
651.824,4.15,651.824,-1,651.824,-9.69,-2.18
651.839,18.15,651.839,-7,651.839,-13.69,-0.8466666667
651.854,15.15,651.854,18,651.854,-6.69,8.82
651.869,15.15,651.869,28,651.869,18.31,20.48666667
651.884,24.15,651.884,12,651.884,26.31,20.82
651.9,12.15,651.9,6,651.9,-0.69,5.82
651.915,-4.85,651.915,6,651.915,-25.69,-8.18
651.93,-0.85,651.93,9,651.93,-5.69,0.82
651.945,4.15,651.945,38,651.945,16.31,19.48666667
651.96,-0.85,651.96,16,651.96,8.31,7.82
651.975,20.15,651.975,-9,651.975,9.31,6.82
651.99,2.15,651.99,-11,651.99,15.31,2.153333333
652.005,-6.85,652.005,-5,652.005,9.31,-0.8466666667
652.02,14.15,652.02,9,652.02,2.31,8.486666667
652.035,18.15,652.035,15,652.035,7.31,13.48666667
652.05,22.15,652.05,21,652.05,23.31,22.15333333
652.065,70.15,652.065,64,652.065,56.31,63.48666667
652.08,7.15,652.08,3,652.08,1.31,3.82
652.095,-0.85,652.095,-1,652.095,3.31,0.4866666667
652.11,32.15,652.11,21,652.11,39.31,30.82
652.125,11.15,652.125,4,652.125,17.31,10.82
652.14,-1.85,652.14,-10,652.14,5.31,-2.18
652.155,9.15,652.155,-10,652.155,16.31,5.153333333
652.17,21.15,652.17,9,652.17,6.31,12.15333333
652.185,6.15,652.185,-7,652.185,-12.69,-4.513333333
652.2,14.15,652.2,-4,652.2,-8.69,0.4866666667
652.215,10.15,652.215,-13,652.215,8.31,1.82
652.23,-7.85,652.23,-17,652.23,-6.69,-10.51333333
652.245,-0.85,652.245,2,652.245,-7.69,-2.18
652.261,9.15,652.261,10,652.261,17.31,12.15333333
652.276,9.15,652.276,-5,652.276,11.31,5.153333333
652.291,20.15,652.291,-7,652.291,-7.69,1.82
652.306,19.15,652.306,11,652.306,6.31,12.15333333
652.321,-2.85,652.321,14,652.321,7.31,6.153333333
652.336,4.15,652.336,8,652.336,-1.69,3.486666667
652.351,2.15,652.351,-7,652.351,7.31,0.82
652.366,5.15,652.366,1,652.366,14.31,6.82
652.381,7.15,652.381,3,652.381,3.31,4.486666667
652.396,2.15,652.396,-1,652.396,10.31,3.82
652.41,9.15,652.41,1,652.41,6.31,5.486666667
652.425,8.15,652.425,22,652.425,15.31,15.15333333
652.44,6.15,652.44,14,652.44,3.31,7.82
652.455,5.15,652.455,8,652.455,-3.69,3.153333333
652.47,17.15,652.47,17,652.47,-1.69,10.82
652.485,2.15,652.485,-1,652.485,1.31,0.82
652.5,-0.85,652.5,-8,652.5,-10.69,-6.513333333
652.515,-8.85,652.515,-14,652.515,-20.69,-14.51333333
652.53,5.15,652.53,-10,652.53,1.31,-1.18
652.545,-10.85,652.545,-9,652.545,11.31,-2.846666667
652.56,-9.85,652.56,-2,652.56,-13.69,-8.513333333
652.575,-12.85,652.575,-15,652.575,-10.69,-12.84666667
652.59,27.15,652.59,24,652.59,28.31,26.48666667
652.605,74.15,652.605,82,652.605,71.31,75.82
652.62,6.15,652.62,3,652.62,10.31,6.486666667
652.635,-8.85,652.635,2,652.635,1.31,-1.846666667
652.65,-25.85,652.65,-1,652.65,-4.69,-10.51333333
652.665,-16.85,652.665,4,652.665,-5.69,-6.18
652.68,-6.85,652.68,-3,652.68,-6.69,-5.513333333
652.695,13.15,652.695,0,652.695,-7.69,1.82
652.71,0.15,652.71,0,652.71,4.31,1.486666667
652.725,0.15,652.725,-6,652.725,-9.69,-5.18
652.74,7.15,652.74,7,652.74,2.31,5.486666667
652.755,8.15,652.755,16,652.755,12.31,12.15333333
652.769,13.15,652.769,16,652.769,24.31,17.82
652.784,5.15,652.784,-1,652.784,16.31,6.82
652.799,17.15,652.799,-6,652.799,10.31,7.153333333
652.814,2.15,652.814,10,652.814,0.31,4.153333333
652.829,5.15,652.829,3,652.829,-10.69,-0.8466666667
652.844,7.15,652.844,1,652.844,1.31,3.153333333
652.859,-13.85,652.859,-11,652.859,-17.69,-14.18
652.874,-1.85,652.874,-5,652.874,-3.69,-3.513333333
652.889,20.15,652.889,22,652.889,19.31,20.48666667
652.904,27.15,652.904,29,652.904,10.31,22.15333333
652.919,-8.85,652.919,-8,652.919,-23.69,-13.51333333
652.934,-8.85,652.934,-2,652.934,-7.69,-6.18
652.948,7.15,652.948,11,652.948,1.31,6.486666667
652.963,1.15,652.963,2,652.963,-0.69,0.82
652.978,-14.85,652.978,-9,652.978,-9.69,-11.18
652.993,-12.85,652.993,-1,652.993,-1.69,-5.18
653.008,5.15,653.008,-2,653.008,1.31,1.486666667
653.023,-11.85,653.023,-1,653.023,1.31,-3.846666667
653.038,-0.85,653.038,-12,653.038,-2.69,-5.18
653.053,-5.85,653.053,-11,653.053,16.31,-0.18
653.068,5.15,653.068,-6,653.068,17.31,5.486666667
653.082,4.15,653.082,2,653.082,3.31,3.153333333
653.097,10.15,653.097,1,653.097,-2.69,2.82
653.112,9.15,653.112,12,653.112,12.31,11.15333333
653.127,10.15,653.127,0,653.127,13.31,7.82
653.142,12.15,653.142,13,653.142,29.31,18.15333333
653.157,12.15,653.157,16,653.157,21.31,16.48666667
653.172,4.15,653.172,1,653.172,-2.69,0.82
653.186,15.15,653.186,18,653.186,18.31,17.15333333
653.201,-6.85,653.201,11,653.201,4.31,2.82
653.216,6.15,653.216,21,653.216,1.31,9.486666667
653.231,19.15,653.231,20,653.231,21.31,20.15333333
653.246,4.15,653.246,7,653.246,0.31,3.82
653.261,-4.85,653.261,-9,653.261,4.31,-3.18
653.276,11.15,653.276,2,653.276,14.31,9.153333333
653.29,2.15,653.29,16,653.29,15.31,11.15333333
653.305,-3.85,653.305,1,653.305,-1.69,-1.513333333
653.32,3.15,653.32,-4,653.32,9.31,2.82
653.335,-11.85,653.335,-14,653.335,-9.69,-11.84666667
653.35,-5.85,653.35,-11,653.35,-10.69,-9.18
653.365,6.15,653.365,9,653.365,-7.69,2.486666667
653.379,1.15,653.379,1,653.379,0.31,0.82
653.394,16.15,653.394,-1,653.394,-10.69,1.486666667
653.409,-0.85,653.409,-3,653.409,-2.69,-2.18
653.424,-13.85,653.424,-8,653.424,-4.69,-8.846666667
653.439,-7.85,653.439,-5,653.439,13.31,0.1533333333
653.454,-6.85,653.454,2,653.454,1.31,-1.18
653.468,-11.85,653.468,-16,653.468,-9.69,-12.51333333
653.483,-19.85,653.483,-12,653.483,-8.69,-13.51333333
