HD spec 1 wave,HD spec 1 intensity,HD spec 2 wave,HD spec 2 intensity,HD spec 3 wave,HD spec 3 intensity,HD average intensity,,,goal: determine wavelengths of peaks,,,,,Links ,
662.512,13.08,662.512,21.77,662.512,18.92,17.92333333,,,,,,,,,
662.525,16.08,662.525,29.77,662.525,16.92,20.92333333,,,,,,,,,
662.538,8.08,662.538,15.77,662.538,4.92,9.59,,,,,,,,,
662.551,25.08,662.551,3.77,662.551,7.92,12.25666667,,,,,,,,,
662.564,9.08,662.564,11.77,662.564,5.92,8.923333333,,,,,,,,,
662.578,3.08,662.578,2.77,662.578,14.92,6.923333333,,,,,,,,,
662.591,12.08,662.591,-3.23,662.591,-1.08,2.59,,,,,,,,,
662.604,18.08,662.604,8.77,662.604,12.92,13.25666667,,,,,,,,,
662.617,2.08,662.617,1.77,662.617,6.92,3.59,,,,,,,,,
662.63,16.08,662.63,12.77,662.63,8.92,12.59,,,,,,,,,
662.644,-11.92,662.644,13.77,662.644,4.92,2.256666667,,,,,,,,,
662.657,-12.92,662.657,8.77,662.657,-3.08,-2.41,,,,,,,,,
662.67,18.08,662.67,22.77,662.67,25.92,22.25666667,,,,,,,,,
662.683,31.08,662.683,26.77,662.683,7.92,21.92333333,,,,,,,,,
662.696,2.08,662.696,8.77,662.696,-4.08,2.256666667,,,,,,,,,
662.71,-3.92,662.71,23.77,662.71,-2.08,5.923333333,,,,,,,,,
662.723,12.08,662.723,25.77,662.723,-4.08,11.25666667,,,,,,,,,
662.736,0.08,662.736,13.77,662.736,17.92,10.59,,,,,,,,,
662.749,4.08,662.749,13.77,662.749,14.92,10.92333333,,,,,,,,,
662.762,6.08,662.762,0.77,662.762,13.92,6.923333333,,,,,,,,,
662.776,-5.92,662.776,12.77,662.776,0.92,2.59,,,,,,,,,
662.789,5.08,662.789,16.77,662.789,-0.08,7.256666667,,,,,,,,,
662.802,16.08,662.802,9.77,662.802,18.92,14.92333333,,,,,,,,,
662.815,12.08,662.815,10.77,662.815,18.92,13.92333333,,,,,,,,,
662.828,6.08,662.828,14.77,662.828,5.92,8.923333333,,,,,,,,,
662.841,3.08,662.841,-11.23,662.841,-17.08,-8.41,,,,,,,,,
662.855,19.08,662.855,10.77,662.855,-8.08,7.256666667,,,,,,,,,
662.868,9.08,662.868,10.77,662.868,-5.08,4.923333333,,,,,,,,,
662.881,-3.92,662.881,-3.23,662.881,-3.08,-3.41,,,,,,,,,
662.894,17.08,662.894,-10.23,662.894,-2.08,1.59,,,,,,,,,
662.907,15.08,662.907,8.77,662.907,15.92,13.25666667,,,,,,,,,
662.92,31.08,662.92,18.77,662.92,17.92,22.59,,,,,,,,,
662.934,0.08,662.934,16.77,662.934,1.92,6.256666667,,,,,,,,,
662.947,13.08,662.947,6.77,662.947,-5.08,4.923333333,,,,,,,,,
662.96,18.08,662.96,14.77,662.96,-8.08,8.256666667,,,,,,,,,
662.973,13.08,662.973,-2.23,662.973,-0.08,3.59,,,,,,,,,
662.986,-7.92,662.986,-12.23,662.986,-9.08,-9.743333333,,,,,,,,,
662.999,-3.92,662.999,-3.23,662.999,-15.08,-7.41,,,,,,,,,
663.012,18.08,663.012,15.77,663.012,-11.08,7.59,,,,,,,,,
663.026,15.08,663.026,17.77,663.026,7.92,13.59,,,,,,,,,
663.039,16.08,663.039,32.77,663.039,1.92,16.92333333,,,,,,,,,
663.052,-3.92,663.052,27.77,663.052,4.92,9.59,,,,,,,,,
663.065,2.08,663.065,18.77,663.065,2.92,7.923333333,,,,,,,,,
663.078,19.08,663.078,20.77,663.078,9.92,16.59,,,,,,,,,
663.091,21.08,663.091,22.77,663.091,8.92,17.59,,,,,,,,,
663.104,12.08,663.104,10.77,663.104,-3.08,6.59,,,,,,,,,
663.117,9.08,663.117,2.77,663.117,-11.08,0.2566666667,,,,,,,,,
663.131,4.08,663.131,4.77,663.131,7.92,5.59,,,,,,,,,
663.144,9.08,663.144,3.77,663.144,3.92,5.59,,,,,,,,,
663.157,10.08,663.157,-1.23,663.157,-3.08,1.923333333,,,,,,,,,
663.17,23.08,663.17,13.77,663.17,10.92,15.92333333,,,,,,,,,
663.183,19.08,663.183,18.77,663.183,11.92,16.59,,,,,,,,,
663.196,28.08,663.196,23.77,663.196,15.92,22.59,,,,,,,,,
663.209,8.08,663.209,21.77,663.209,13.92,14.59,,,,,,,,,
663.222,18.08,663.222,16.77,663.222,15.92,16.92333333,,,,,,,,,
663.235,15.08,663.235,15.77,663.235,22.92,17.92333333,,,,,,,,,
663.248,2.08,663.248,-1.23,663.248,-3.08,-0.7433333333,,,,,,,,,
663.262,-7.92,663.262,-19.23,663.262,4.92,-7.41,,,,,,,,,
663.275,-4.92,663.275,-7.23,663.275,-2.08,-4.743333333,,,,,,,,,
663.288,14.08,663.288,1.77,663.288,4.92,6.923333333,,,,,,,,,
663.301,4.08,663.301,0.77,663.301,-2.08,0.9233333333,,,,,,,,,
663.314,5.08,663.314,16.77,663.314,10.92,10.92333333,,,,,,,,,
663.327,14.08,663.327,16.77,663.327,3.92,11.59,,,,,,,,,
663.34,20.08,663.34,26.77,663.34,17.92,21.59,,,,,,,,,
663.353,12.08,663.353,24.77,663.353,4.92,13.92333333,,,,,,,,,
663.366,17.08,663.366,3.77,663.366,5.92,8.923333333,,,,,,,,,
663.379,26.08,663.379,7.77,663.379,12.92,15.59,,,,,,,,,
663.392,27.08,663.392,23.77,663.392,7.92,19.59,,,,,,,,,
663.405,4.08,663.405,-0.23,663.405,-18.08,-4.743333333,,,,,,,,,
663.418,-5.92,663.418,-7.23,663.418,0.92,-4.076666667,,,,,,,,,
663.431,-0.92,663.431,-2.23,663.431,-3.08,-2.076666667,,,,,,,,,
663.445,18.08,663.445,15.77,663.445,6.92,13.59,,,,,,,,,
663.458,5.08,663.458,28.77,663.458,-1.08,10.92333333,,,,,,,,,
663.471,4.08,663.471,29.77,663.471,9.92,14.59,,,,,,,,,
663.484,3.08,663.484,16.77,663.484,11.92,10.59,,,,,,,,,
663.497,8.08,663.497,-1.23,663.497,19.92,8.923333333,,,,,,,,,
663.51,9.08,663.51,-6.23,663.51,19.92,7.59,,,,,,,,,
663.523,-4.92,663.523,3.77,663.523,10.92,3.256666667,,,,,,,,,
663.536,3.08,663.536,11.77,663.536,3.92,6.256666667,,,,,,,,,
663.549,5.08,663.549,3.77,663.549,-1.08,2.59,,,,,,,,,
663.562,6.08,663.562,9.77,663.562,-8.08,2.59,,,,,,,,,
663.575,-8.92,663.575,3.77,663.575,-14.08,-6.41,,,,,,,,,
663.588,4.08,663.588,-7.23,663.588,-11.08,-4.743333333,,,,,,,,,
663.601,15.08,663.601,-0.23,663.601,1.92,5.59,,,,,,,,,
663.614,7.08,663.614,-3.23,663.614,-1.08,0.9233333333,,,,,,,,,
663.627,-0.92,663.627,8.77,663.627,5.92,4.59,,,,,,,,,
663.64,-4.92,663.64,3.77,663.64,10.92,3.256666667,,,,,,,,,
663.653,0.08,663.653,16.77,663.653,4.92,7.256666667,,,,,,,,,
663.666,0.08,663.666,7.77,663.666,-4.08,1.256666667,,,,,,,,,
663.679,-6.92,663.679,-0.23,663.679,-10.08,-5.743333333,,,,,,,,,
663.692,34.08,663.692,7.77,663.692,5.92,15.92333333,,,,,,,,,
663.705,33.08,663.705,17.77,663.705,9.92,20.25666667,,,,,,,,,
663.718,-2.92,663.718,2.77,663.718,-3.08,-1.076666667,,,,,,,,,
663.731,7.08,663.731,6.77,663.731,-1.08,4.256666667,,,,,,,,,
663.744,4.08,663.744,-0.23,663.744,-13.08,-3.076666667,,,,,,,,,
663.757,16.08,663.757,13.77,663.757,7.92,12.59,,,,,,,,,
663.77,12.08,663.77,16.77,663.77,1.92,10.25666667,,,,,,,,,
663.783,10.08,663.783,17.77,663.783,4.92,10.92333333,,,,,,,,,
663.796,26.08,663.796,39.77,663.796,14.92,26.92333333,,,,,,,,,
663.809,15.08,663.809,19.77,663.809,-8.08,8.923333333,,,,,,,,,
663.822,8.08,663.822,11.77,663.822,-8.08,3.923333333,,,,,,,,,
663.835,-17.92,663.835,-5.23,663.835,-6.08,-9.743333333,,,,,,,,,
663.848,-6.92,663.848,14.77,663.848,-6.08,0.59,,,,,,,,,
663.861,12.08,663.861,16.77,663.861,-6.08,7.59,,,,,,,,,
663.874,6.08,663.874,9.77,663.874,13.92,9.923333333,,,,,,,,,
663.887,5.08,663.887,9.77,663.887,6.92,7.256666667,,,,,,,,,
663.9,-5.92,663.9,4.77,663.9,5.92,1.59,,,,,,,,,
663.913,5.08,663.913,1.77,663.913,4.92,3.923333333,,,,,,,,,
663.926,18.08,663.926,9.77,663.926,4.92,10.92333333,,,,,,,,,
663.939,19.08,663.939,3.77,663.939,-8.08,4.923333333,,,,,,,,,
663.952,21.08,663.952,12.77,663.952,-0.08,11.25666667,,,,,,,,,
663.965,19.08,663.965,35.77,663.965,29.92,28.25666667,,,,,,,,,
663.978,3.08,663.978,16.77,663.978,4.92,8.256666667,,,,,,,,,
663.991,1.08,663.991,5.77,663.991,2.92,3.256666667,,,,,,,,,
664.004,1.08,664.004,20.77,664.004,-4.08,5.923333333,,,,,,,,,
664.017,12.08,664.017,27.77,664.017,6.92,15.59,,,,,,,,,
664.03,7.08,664.03,27.77,664.03,16.92,17.25666667,,,,,,,,,
664.042,19.08,664.042,17.77,664.042,14.92,17.25666667,,,,,,,,,
664.055,9.08,664.055,7.77,664.055,4.92,7.256666667,,,,,,,,,
664.068,11.08,664.068,17.77,664.068,16.92,15.25666667,,,,,,,,,
664.081,10.08,664.081,18.77,664.081,9.92,12.92333333,,,,,,,,,
664.094,18.08,664.094,25.77,664.094,18.92,20.92333333,,,,,,,,,
664.107,20.08,664.107,17.77,664.107,8.92,15.59,,,,,,,,,
664.12,9.08,664.12,16.77,664.12,8.92,11.59,,,,,,,,,
664.133,5.08,664.133,-0.23,664.133,-14.08,-3.076666667,,,,,,,,,
664.146,6.08,664.146,-1.23,664.146,-13.08,-2.743333333,,,,,,,,,
664.159,9.08,664.159,16.77,664.159,-9.08,5.59,,,,,,,,,
664.172,-0.92,664.172,11.77,664.172,-9.08,0.59,,,,,,,,,
664.185,28.08,664.185,13.77,664.185,9.92,17.25666667,,,,,,,,,
664.198,19.08,664.198,8.77,664.198,-8.08,6.59,,,,,,,,,
664.21,19.08,664.21,16.77,664.21,-0.08,11.92333333,,,,,,,,,
664.223,12.08,664.223,11.77,664.223,-2.08,7.256666667,,,,,,,,,
664.236,24.08,664.236,13.77,664.236,1.92,13.25666667,,,,,,,,,
664.249,20.08,664.249,0.77,664.249,13.92,11.59,,,,,,,,,
664.262,17.08,664.262,-1.23,664.262,9.92,8.59,,,,,,,,,
664.275,17.08,664.275,8.77,664.275,-8.08,5.923333333,,,,,,,,,
664.288,22.08,664.288,18.77,664.288,-3.08,12.59,,,,,,,,,
664.301,27.08,664.301,27.77,664.301,10.92,21.92333333,,,,,,,,,
664.314,13.08,664.314,11.77,664.314,-5.08,6.59,,,,,,,,,
664.327,11.08,664.327,1.77,664.327,-3.08,3.256666667,,,,,,,,,
664.339,5.08,664.339,1.77,664.339,-14.08,-2.41,,,,,,,,,
664.352,2.08,664.352,6.77,664.352,0.92,3.256666667,,,,,,,,,
664.365,3.08,664.365,5.77,664.365,-1.08,2.59,,,,,,,,,
664.378,15.08,664.378,15.77,664.378,9.92,13.59,,,,,,,,,
664.391,20.08,664.391,17.77,664.391,10.92,16.25666667,,,,,,,,,
664.404,27.08,664.404,11.77,664.404,11.92,16.92333333,,,,,,,,,
664.417,16.08,664.417,16.77,664.417,12.92,15.25666667,,,,,,,,,
664.43,14.08,664.43,22.77,664.43,4.92,13.92333333,,,,,,,,,
664.442,-3.92,664.442,17.77,664.442,8.92,7.59,,,,,,,,,
664.455,6.08,664.455,17.77,664.455,0.92,8.256666667,,,,,,,,,
664.468,4.08,664.468,3.77,664.468,-9.08,-0.41,,,,,,,,,
664.481,18.08,664.481,19.77,664.481,6.92,14.92333333,,,,,,,,,
664.494,27.08,664.494,25.77,664.494,7.92,20.25666667,,,,,,,,,
664.507,-0.92,664.507,13.77,664.507,-14.08,-0.41,,,,,,,,,
664.52,2.08,664.52,0.77,664.52,2.92,1.923333333,,,,,,,,,
664.532,2.08,664.532,15.77,664.532,10.92,9.59,,,,,,,,,
664.545,17.08,664.545,14.77,664.545,3.92,11.92333333,,,,,,,,,
664.558,19.08,664.558,15.77,664.558,2.92,12.59,,,,,,,,,
664.571,2.08,664.571,7.77,664.571,-0.08,3.256666667,,,,,,,,,
664.584,-4.92,664.584,13.77,664.584,-2.08,2.256666667,,,,,,,,,
664.597,-4.92,664.597,1.77,664.597,-13.08,-5.41,,,,,,,,,
664.609,3.08,664.609,11.77,664.609,-12.08,0.9233333333,,,,,,,,,
664.622,9.08,664.622,21.77,664.622,-2.08,9.59,,,,,,,,,
664.635,27.08,664.635,18.77,664.635,13.92,19.92333333,,,,,,,,,
664.648,17.08,664.648,16.77,664.648,17.92,17.25666667,,,,,,,,,
664.661,13.08,664.661,15.77,664.661,4.92,11.25666667,,,,,,,,,
664.674,6.08,664.674,4.77,664.674,-1.08,3.256666667,,,,,,,,,
664.686,-0.92,664.686,4.77,664.686,-5.08,-0.41,,,,,,,,,
664.699,11.08,664.699,-0.23,664.699,-12.08,-0.41,,,,,,,,,
664.712,-4.92,664.712,20.77,664.712,-6.08,3.256666667,,,,,,,,,
664.725,8.08,664.725,18.77,664.725,0.92,9.256666667,,,,,,,,,
664.738,14.08,664.738,16.77,664.738,0.92,10.59,,,,,,,,,
664.751,23.08,664.751,21.77,664.751,19.92,21.59,,,,,,,,,
664.763,24.08,664.763,19.77,664.763,10.92,18.25666667,,,,,,,,,
664.776,4.08,664.776,11.77,664.776,-2.08,4.59,,,,,,,,,
664.789,37.08,664.789,24.77,664.789,13.92,25.25666667,,,,,,,,,
664.802,9.08,664.802,25.77,664.802,6.92,13.92333333,,,,,,,,,
664.815,-7.92,664.815,0.77,664.815,-10.08,-5.743333333,,,,,,,,,
664.827,-16.92,664.827,1.77,664.827,5.92,-3.076666667,,,,,,,,,
664.84,-1.92,664.84,0.77,664.84,8.92,2.59,,,,,,,,,
664.853,-2.92,664.853,3.77,664.853,-8.08,-2.41,,,,,,,,,
664.866,15.08,664.866,18.77,664.866,10.92,14.92333333,,,,,,,,,
664.878,-5.92,664.878,0.77,664.878,12.92,2.59,,,,,,,,,
664.891,-0.92,664.891,7.77,664.891,-4.08,0.9233333333,,,,,,,,,
664.904,14.08,664.904,21.77,664.904,17.92,17.92333333,,,,,,,,,
664.917,16.08,664.917,24.77,664.917,4.92,15.25666667,,,,,,,,,
664.93,12.08,664.93,7.77,664.93,-0.08,6.59,,,,,,,,,
664.942,17.08,664.942,11.77,664.942,10.92,13.25666667,,,,,,,,,
664.955,7.08,664.955,32.77,664.955,15.92,18.59,,,,,,,,,
664.968,17.08,664.968,5.77,664.968,15.92,12.92333333,,,,,,,,,
664.981,16.08,664.981,19.77,664.981,10.92,15.59,,,,,,,,,
664.993,0.08,664.993,25.77,664.993,-8.08,5.923333333,,,,,,,,,
665.006,0.08,665.006,27.77,665.006,11.92,13.25666667,,,,,,,,,
665.019,7.08,665.019,11.77,665.019,8.92,9.256666667,,,,,,,,,
665.032,14.08,665.032,9.77,665.032,1.92,8.59,,,,,,,,,
665.044,0.08,665.044,14.77,665.044,7.92,7.59,,,,,,,,,
665.057,8.08,665.057,2.77,665.057,14.92,8.59,,,,,,,,,
665.07,4.08,665.07,-0.23,665.07,0.92,1.59,,,,,,,,,
665.083,4.08,665.083,-6.23,665.083,-9.08,-3.743333333,,,,,,,,,
665.095,9.08,665.095,1.77,665.095,-6.08,1.59,,,,,,,,,
665.108,-4.92,665.108,1.77,665.108,6.92,1.256666667,,,,,,,,,
665.121,2.08,665.121,-9.23,665.121,1.92,-1.743333333,,,,,,,,,
665.134,-4.92,665.134,-4.23,665.134,-19.08,-9.41,,,,,,,,,
665.146,11.08,665.146,2.77,665.146,2.92,5.59,,,,,,,,,
665.159,27.08,665.159,20.77,665.159,11.92,19.92333333,,,,,,,,,
665.172,22.08,665.172,25.77,665.172,8.92,18.92333333,,,,,,,,,
665.185,-2.92,665.185,0.77,665.185,-0.08,-0.7433333333,,,,,,,,,
665.197,-3.92,665.197,4.77,665.197,-4.08,-1.076666667,,,,,,,,,
665.21,2.08,665.21,9.77,665.21,-1.08,3.59,,,,,,,,,
665.223,8.08,665.223,6.77,665.223,8.92,7.923333333,,,,,,,,,
665.235,28.08,665.235,35.77,665.235,35.92,33.25666667,,,,,,,,,
665.248,49.08,665.248,63.77,665.248,52.92,55.25666667,,,,,,,,,
665.261,-0.92,665.261,19.77,665.261,8.92,9.256666667,,,,,,,,,
665.274,-0.92,665.274,9.77,665.274,-5.08,1.256666667,,,,,,,,,
665.286,-1.92,665.286,9.77,665.286,11.92,6.59,,,,,,,,,
665.299,4.08,665.299,16.77,665.299,9.92,10.25666667,,,,,,,,,
665.312,11.08,665.312,4.77,665.312,10.92,8.923333333,,,,,,,,,
665.324,30.08,665.324,24.77,665.324,14.92,23.25666667,,,,,,,,,
665.337,17.08,665.337,15.77,665.337,11.92,14.92333333,,,,,,,,,
665.35,11.08,665.35,14.77,665.35,6.92,10.92333333,,,,,,,,,
665.362,-7.92,665.362,11.77,665.362,-1.08,0.9233333333,,,,,,,,,
665.375,7.08,665.375,12.77,665.375,7.92,9.256666667,,,,,,,,,
665.388,6.08,665.388,17.77,665.388,5.92,9.923333333,,,,,,,,,
665.4,14.08,665.4,10.77,665.4,8.92,11.25666667,,,,,,,,,
665.413,19.08,665.413,1.77,665.413,17.92,12.92333333,,,,,,,,,
665.426,15.08,665.426,10.77,665.426,14.92,13.59,,,,,,,,,
665.438,2.08,665.438,13.77,665.438,4.92,6.923333333,,,,,,,,,
665.451,0.08,665.451,-0.23,665.451,-7.08,-2.41,,,,,,,,,
665.464,1.08,665.464,5.77,665.464,-2.08,1.59,,,,,,,,,
665.476,4.08,665.476,6.77,665.476,10.92,7.256666667,,,,,,,,,
665.489,20.08,665.489,11.77,665.489,11.92,14.59,,,,,,,,,
665.502,14.08,665.502,9.77,665.502,-3.08,6.923333333,,,,,,,,,
665.514,-9.92,665.514,6.77,665.514,3.92,0.2566666667,,,,,,,,,
665.527,4.08,665.527,-0.23,665.527,10.92,4.923333333,,,,,,,,,
665.54,1.08,665.54,-8.23,665.54,-6.08,-4.41,,,,,,,,,
665.552,-3.92,665.552,-4.23,665.552,-10.08,-6.076666667,,,,,,,,,
665.565,4.08,665.565,0.77,665.565,0.92,1.923333333,,,,,,,,,
665.578,5.08,665.578,-4.23,665.578,-5.08,-1.41,,,,,,,,,
665.59,4.08,665.59,4.77,665.59,3.92,4.256666667,,,,,,,,,
665.603,2.08,665.603,12.77,665.603,0.92,5.256666667,,,,,,,,,
665.616,5.08,665.616,10.77,665.616,13.92,9.923333333,,,,,,,,,
665.628,20.08,665.628,27.77,665.628,12.92,20.25666667,,,,,,,,,
665.641,4.08,665.641,9.77,665.641,-0.08,4.59,,,,,,,,,
665.654,-14.92,665.654,-0.23,665.654,-17.08,-10.74333333,,,,,,,,,
665.666,4.08,665.666,6.77,665.666,2.92,4.59,,,,,,,,,
665.679,-0.92,665.679,8.77,665.679,-3.08,1.59,,,,,,,,,
665.691,18.08,665.691,20.77,665.691,-2.08,12.25666667,,,,,,,,,
665.704,10.08,665.704,24.77,665.704,11.92,15.59,,,,,,,,,
665.717,2.08,665.717,15.77,665.717,-2.08,5.256666667,,,,,,,,,
665.729,5.08,665.729,14.77,665.729,0.92,6.923333333,,,,,,,,,
665.742,25.08,665.742,7.77,665.742,1.92,11.59,,,,,,,,,
665.755,-3.92,665.755,-6.23,665.755,-22.08,-10.74333333,,,,,,,,,
665.767,-17.92,665.767,2.77,665.767,-7.08,-7.41,,,,,,,,,
665.78,-7.92,665.78,19.77,665.78,-1.08,3.59,,,,,,,,,
665.792,16.08,665.792,21.77,665.792,10.92,16.25666667,,,,,,,,,
665.805,11.08,665.805,6.77,665.805,-3.08,4.923333333,,,,,,,,,
665.818,24.08,665.818,4.77,665.818,-4.08,8.256666667,,,,,,,,,
665.83,9.08,665.83,2.77,665.83,-4.08,2.59,,,,,,,,,
665.843,15.08,665.843,16.77,665.843,9.92,13.92333333,,,,,,,,,
665.855,1.08,665.855,7.77,665.855,-0.08,2.923333333,,,,,,,,,
665.868,-7.92,665.868,-1.23,665.868,-13.08,-7.41,,,,,,,,,
665.881,15.08,665.881,-12.23,665.881,0.92,1.256666667,,,,,,,,,
665.893,32.08,665.893,-2.23,665.893,3.92,11.25666667,,,,,,,,,
665.906,6.08,665.906,2.77,665.906,5.92,4.923333333,,,,,,,,,
665.918,-10.92,665.918,15.77,665.918,1.92,2.256666667,,,,,,,,,
665.931,-11.92,665.931,9.77,665.931,-10.08,-4.076666667,,,,,,,,,
665.943,23.08,665.943,21.77,665.943,-4.08,13.59,,,,,,,,,
665.956,25.08,665.956,10.77,665.956,8.92,14.92333333,,,,,,,,,
665.969,3.08,665.969,-1.23,665.969,-12.08,-3.41,,,,,,,,,
665.981,6.08,665.981,1.77,665.981,-10.08,-0.7433333333,,,,,,,,,
665.994,-13.92,665.994,-12.23,665.994,-19.08,-15.07666667,,,,,,,,,
666.006,-5.92,666.006,-17.23,666.006,-25.08,-16.07666667,,,,,,,,,
666.019,-4.92,666.019,-11.23,666.019,-5.08,-7.076666667,,,,,,,,,
666.031,7.08,666.031,20.77,666.031,-0.08,9.256666667,,,,,,,,,
666.044,22.08,666.044,31.77,666.044,-4.08,16.59,,,,,,,,,
666.057,20.08,666.057,28.77,666.057,6.92,18.59,,,,,,,,,
666.069,29.08,666.069,23.77,666.069,5.92,19.59,,,,,,,,,
666.082,12.08,666.082,11.77,666.082,-1.08,7.59,,,,,,,,,
666.094,12.08,666.094,11.77,666.094,6.92,10.25666667,,,,,,,,,
666.107,-0.92,666.107,12.77,666.107,3.92,5.256666667,,,,,,,,,
666.119,1.08,666.119,11.77,666.119,0.92,4.59,,,,,,,,,
666.132,12.08,666.132,9.77,666.132,4.92,8.923333333,,,,,,,,,
666.144,13.08,666.144,18.77,666.144,-4.08,9.256666667,,,,,,,,,
666.157,9.08,666.157,13.77,666.157,-9.08,4.59,,,,,,,,,
666.169,3.08,666.169,8.77,666.169,-4.08,2.59,,,,,,,,,
666.182,1.08,666.182,13.77,666.182,2.92,5.923333333,,,,,,,,,
666.194,1.08,666.194,10.77,666.194,-4.08,2.59,,,,,,,,,
666.207,-0.92,666.207,24.77,666.207,13.92,12.59,,,,,,,,,
666.22,1.08,666.22,26.77,666.22,26.92,18.25666667,,,,,,,,,
666.232,6.08,666.232,27.77,666.232,2.92,12.25666667,,,,,,,,,
666.245,-5.92,666.245,16.77,666.245,-11.08,-0.07666666667,,,,,,,,,
666.257,-10.92,666.257,10.77,666.257,-3.08,-1.076666667,,,,,,,,,
666.27,-15.92,666.27,25.77,666.27,4.92,4.923333333,,,,,,,,,
666.282,-0.92,666.282,16.77,666.282,3.92,6.59,,,,,,,,,
666.295,-3.92,666.295,6.77,666.295,-0.08,0.9233333333,,,,,,,,,
666.307,6.08,666.307,-5.23,666.307,-3.08,-0.7433333333,,,,,,,,,
666.32,-2.92,666.32,13.77,666.32,-8.08,0.9233333333,,,,,,,,,
666.332,23.08,666.332,28.77,666.332,4.92,18.92333333,,,,,,,,,
666.345,10.08,666.345,18.77,666.345,7.92,12.25666667,,,,,,,,,
666.357,13.08,666.357,8.77,666.357,-2.08,6.59,,,,,,,,,
666.37,16.08,666.37,9.77,666.37,8.92,11.59,,,,,,,,,
666.382,13.08,666.382,8.77,666.382,2.92,8.256666667,,,,,,,,,
666.395,12.08,666.395,-0.23,666.395,3.92,5.256666667,,,,,,,,,
666.407,25.08,666.407,6.77,666.407,-0.08,10.59,,,,,,,,,
666.42,24.08,666.42,11.77,666.42,11.92,15.92333333,,,,,,,,,
666.432,4.08,666.432,9.77,666.432,6.92,6.923333333,,,,,,,,,
666.445,8.08,666.445,20.77,666.445,3.92,10.92333333,,,,,,,,,
666.457,-4.92,666.457,6.77,666.457,-12.08,-3.41,,,,,,,,,
666.469,-4.92,666.469,-3.23,666.469,-9.08,-5.743333333,,,,,,,,,
666.482,0.08,666.482,-2.23,666.482,-3.08,-1.743333333,,,,,,,,,
666.494,7.08,666.494,13.77,666.494,4.92,8.59,,,,,,,,,
666.507,14.08,666.507,12.77,666.507,9.92,12.25666667,,,,,,,,,
666.519,-1.92,666.519,9.77,666.519,4.92,4.256666667,,,,,,,,,
666.532,-5.92,666.532,2.77,666.532,-9.08,-4.076666667,,,,,,,,,
666.544,-5.92,666.544,16.77,666.544,-12.08,-0.41,,,,,,,,,
666.557,5.08,666.557,18.77,666.557,3.92,9.256666667,,,,,,,,,
666.569,0.08,666.569,0.77,666.569,1.92,0.9233333333,,,,,,,,,
666.582,-1.92,666.582,6.77,666.582,-5.08,-0.07666666667,,,,,,,,,
666.594,10.08,666.594,3.77,666.594,17.92,10.59,,,,,,,,,
666.607,21.08,666.607,1.77,666.607,12.92,11.92333333,,,,,,,,,
666.619,3.08,666.619,19.77,666.619,-6.08,5.59,,,,,,,,,
666.631,7.08,666.631,27.77,666.631,4.92,13.25666667,,,,,,,,,
666.644,10.08,666.644,24.77,666.644,-3.08,10.59,,,,,,,,,
666.656,4.08,666.656,-3.23,666.656,-0.08,0.2566666667,,,,,,,,,
666.669,17.08,666.669,12.77,666.669,21.92,17.25666667,,,,,,,,,
666.681,9.08,666.681,17.77,666.681,33.92,20.25666667,,,,,,,,,
666.694,8.08,666.694,10.77,666.694,14.92,11.25666667,,,,,,,,,
666.706,17.08,666.706,21.77,666.706,9.92,16.25666667,,,,,,,,,
666.718,5.08,666.718,6.77,666.718,-16.08,-1.41,,,,,,,,,
666.731,-2.92,666.731,18.77,666.731,-4.08,3.923333333,,,,,,,,,
666.743,2.08,666.743,8.77,666.743,-15.08,-1.41,,,,,,,,,
666.756,6.08,666.756,13.77,666.756,6.92,8.923333333,,,,,,,,,
666.768,11.08,666.768,11.77,666.768,9.92,10.92333333,,,,,,,,,
666.78,-10.92,666.78,1.77,666.78,-2.08,-3.743333333,,,,,,,,,
666.793,-4.92,666.793,11.77,666.793,-3.08,1.256666667,,,,,,,,,
666.805,1.08,666.805,26.77,666.805,9.92,12.59,,,,,,,,,
666.818,2.08,666.818,20.77,666.818,10.92,11.25666667,,,,,,,,,
666.83,0.08,666.83,12.77,666.83,2.92,5.256666667,,,,,,,,,
666.843,-2.92,666.843,27.77,666.843,5.92,10.25666667,,,,,,,,,
666.855,-5.92,666.855,11.77,666.855,-1.08,1.59,,,,,,,,,
666.867,8.08,666.867,28.77,666.867,3.92,13.59,,,,,,,,,
666.88,-3.92,666.88,12.77,666.88,-20.08,-3.743333333,,,,,,,,,
666.892,10.08,666.892,11.77,666.892,-10.08,3.923333333,,,,,,,,,
666.904,9.08,666.904,21.77,666.904,3.92,11.59,,,,,,,,,
666.917,22.08,666.917,33.77,666.917,3.92,19.92333333,,,,,,,,,
666.929,6.08,666.929,9.77,666.929,0.92,5.59,,,,,,,,,
666.942,14.08,666.942,13.77,666.942,8.92,12.25666667,,,,,,,,,
666.954,-0.92,666.954,9.77,666.954,9.92,6.256666667,,,,,,,,,
666.966,-4.92,666.966,11.77,666.966,5.92,4.256666667,,,,,,,,,
666.979,21.08,666.979,-4.23,666.979,16.92,11.25666667,,,,,,,,,
666.991,-18.92,666.991,1.77,666.991,-9.08,-8.743333333,,,,,,,,,
667.003,-4.92,667.003,24.77,667.003,3.92,7.923333333,,,,,,,,,
667.016,10.08,667.016,15.77,667.016,12.92,12.92333333,,,,,,,,,
667.028,4.08,667.028,12.77,667.028,17.92,11.59,,,,,,,,,
