H spec 1 wave,H spec 1 intensity,H spec 2 wave,H spec 2 intensity,H spec 3 wave,H spec 3 intensity,H average intensity
659.072,-9.62,659.072,4.15,659.072,21.08,5.203333333
659.086,12.38,659.086,29.15,659.086,20.08,20.53666667
659.1,14.38,659.1,30.15,659.1,9.08,17.87
659.114,13.38,659.114,10.15,659.114,3.08,8.87
659.128,7.38,659.128,-0.85,659.128,2.08,2.87
659.141,-1.62,659.141,1.15,659.141,14.08,4.536666667
659.155,7.38,659.155,7.15,659.155,33.08,15.87
659.169,18.38,659.169,16.15,659.169,16.08,16.87
659.183,7.38,659.183,14.15,659.183,14.08,11.87
659.197,1.38,659.197,-6.85,659.197,1.08,-1.463333333
659.211,2.38,659.211,-5.85,659.211,11.08,2.536666667
659.224,-15.62,659.224,16.15,659.224,12.08,4.203333333
659.238,33.38,659.238,25.15,659.238,33.08,30.53666667
659.252,27.38,659.252,22.15,659.252,28.08,25.87
659.266,23.38,659.266,16.15,659.266,23.08,20.87
659.28,22.38,659.28,15.15,659.28,25.08,20.87
659.294,12.38,659.294,11.15,659.294,6.08,9.87
659.307,7.38,659.307,11.15,659.307,5.08,7.87
659.321,14.38,659.321,16.15,659.321,16.08,15.53666667
659.335,19.38,659.335,6.15,659.335,11.08,12.20333333
659.349,-1.62,659.349,-0.85,659.349,-3.92,-2.13
659.363,-0.62,659.363,0.15,659.363,-2.92,-1.13
659.376,16.38,659.376,8.15,659.376,22.08,15.53666667
659.39,5.38,659.39,3.15,659.39,24.08,10.87
659.404,-13.62,659.404,-6.85,659.404,5.08,-5.13
659.418,6.38,659.418,8.15,659.418,5.08,6.536666667
659.432,6.38,659.432,10.15,659.432,19.08,11.87
659.445,18.38,659.445,13.15,659.445,24.08,18.53666667
659.459,11.38,659.459,14.15,659.459,29.08,18.20333333
659.473,12.38,659.473,5.15,659.473,5.08,7.536666667
659.487,16.38,659.487,8.15,659.487,9.08,11.20333333
659.5,-6.62,659.5,2.15,659.5,6.08,0.5366666667
659.514,-2.62,659.514,10.15,659.514,6.08,4.536666667
659.528,11.38,659.528,22.15,659.528,21.08,18.20333333
659.542,23.38,659.542,37.15,659.542,15.08,25.20333333
659.556,7.38,659.556,-2.85,659.556,0.08,1.536666667
659.569,1.38,659.569,-0.85,659.569,17.08,5.87
659.583,2.38,659.583,1.15,659.583,16.08,6.536666667
659.597,6.38,659.597,13.15,659.597,-1.92,5.87
659.611,12.38,659.611,17.15,659.611,14.08,14.53666667
659.624,39.38,659.624,43.15,659.624,47.08,43.20333333
659.638,72.38,659.638,73.15,659.638,80.08,75.20333333
659.652,-3.62,659.652,12.15,659.652,2.08,3.536666667
659.666,-15.62,659.666,-0.85,659.666,-4.92,-7.13
659.679,-6.62,659.679,-7.85,659.679,1.08,-4.463333333
659.693,-3.62,659.693,10.15,659.693,12.08,6.203333333
659.707,-5.62,659.707,11.15,659.707,27.08,10.87
659.721,-3.62,659.721,11.15,659.721,11.08,6.203333333
659.734,4.38,659.734,11.15,659.734,18.08,11.20333333
659.748,-10.62,659.748,7.15,659.748,17.08,4.536666667
659.762,7.38,659.762,7.15,659.762,6.08,6.87
659.776,6.38,659.776,5.15,659.776,6.08,5.87
659.789,14.38,659.789,5.15,659.789,24.08,14.53666667
659.803,-6.62,659.803,-9.85,659.803,0.08,-5.463333333
659.817,-13.62,659.817,-10.85,659.817,8.08,-5.463333333
659.83,4.38,659.83,8.15,659.83,9.08,7.203333333
659.844,2.38,659.844,17.15,659.844,11.08,10.20333333
659.858,-10.62,659.858,12.15,659.858,6.08,2.536666667
659.872,-2.62,659.872,-0.85,659.872,6.08,0.87
659.885,6.38,659.885,-1.85,659.885,14.08,6.203333333
659.899,6.38,659.899,16.15,659.899,2.08,8.203333333
659.913,5.38,659.913,10.15,659.913,18.08,11.20333333
659.926,15.38,659.926,21.15,659.926,23.08,19.87
659.94,4.38,659.94,20.15,659.94,10.08,11.53666667
659.954,11.38,659.954,1.15,659.954,15.08,9.203333333
659.967,14.38,659.967,16.15,659.967,30.08,20.20333333
659.981,15.38,659.981,14.15,659.981,34.08,21.20333333
659.995,5.38,659.995,3.15,659.995,28.08,12.20333333
660.009,13.38,660.009,7.15,660.009,11.08,10.53666667
660.022,32.38,660.022,26.15,660.022,22.08,26.87
660.036,12.38,660.036,15.15,660.036,20.08,15.87
660.05,-9.62,660.05,-14.85,660.05,2.08,-7.463333333
660.063,-6.62,660.063,-8.85,660.063,5.08,-3.463333333
660.077,16.38,660.077,20.15,660.077,34.08,23.53666667
660.091,25.38,660.091,26.15,660.091,45.08,32.20333333
660.104,-10.62,660.104,-2.85,660.104,12.08,-0.4633333333
660.118,2.38,660.118,11.15,660.118,24.08,12.53666667
660.132,17.38,660.132,17.15,660.132,9.08,14.53666667
660.145,-8.62,660.145,20.15,660.145,3.08,4.87
660.159,5.38,660.159,24.15,660.159,19.08,16.20333333
660.173,15.38,660.173,20.15,660.173,7.08,14.20333333
660.186,9.38,660.186,10.15,660.186,21.08,13.53666667
660.2,22.38,660.2,5.15,660.2,3.08,10.20333333
660.214,10.38,660.214,4.15,660.214,1.08,5.203333333
660.227,12.38,660.227,9.15,660.227,7.08,9.536666667
660.241,-2.62,660.241,4.15,660.241,19.08,6.87
660.254,-2.62,660.254,1.15,660.254,20.08,6.203333333
660.268,6.38,660.268,10.15,660.268,28.08,14.87
660.282,-1.62,660.282,6.15,660.282,22.08,8.87
660.295,1.38,660.295,7.15,660.295,8.08,5.536666667
660.309,-11.62,660.309,13.15,660.309,0.08,0.5366666667
660.323,-12.62,660.323,2.15,660.323,2.08,-2.796666667
660.336,-6.62,660.336,-11.85,660.336,2.08,-5.463333333
660.35,-2.62,660.35,-8.85,660.35,-0.92,-4.13
660.364,28.38,660.364,16.15,660.364,18.08,20.87
660.377,22.38,660.377,5.15,660.377,18.08,15.20333333
660.391,21.38,660.391,29.15,660.391,47.08,32.53666667
660.404,12.38,660.404,29.15,660.404,20.08,20.53666667
660.418,15.38,660.418,20.15,660.418,-1.92,11.20333333
660.432,1.38,660.432,9.15,660.432,-4.92,1.87
660.445,10.38,660.445,33.15,660.445,18.08,20.53666667
660.459,-0.62,660.459,21.15,660.459,14.08,11.53666667
660.472,5.38,660.472,20.15,660.472,7.08,10.87
660.486,0.38,660.486,8.15,660.486,2.08,3.536666667
660.5,2.38,660.5,-0.85,660.5,3.08,1.536666667
660.513,8.38,660.513,6.15,660.513,9.08,7.87
660.527,3.38,660.527,5.15,660.527,14.08,7.536666667
660.54,2.38,660.54,18.15,660.54,33.08,17.87
660.554,30.38,660.554,25.15,660.554,6.08,20.53666667
660.568,0.38,660.568,9.15,660.568,6.08,5.203333333
660.581,11.38,660.581,1.15,660.581,13.08,8.536666667
660.595,21.38,660.595,13.15,660.595,27.08,20.53666667
660.608,1.38,660.608,1.15,660.608,10.08,4.203333333
660.622,-0.62,660.622,2.15,660.622,7.08,2.87
660.635,10.38,660.635,9.15,660.635,14.08,11.20333333
660.649,3.38,660.649,18.15,660.649,14.08,11.87
660.663,8.38,660.663,20.15,660.663,25.08,17.87
660.676,20.38,660.676,18.15,660.676,22.08,20.20333333
660.69,10.38,660.69,24.15,660.69,18.08,17.53666667
660.703,10.38,660.703,13.15,660.703,23.08,15.53666667
660.717,-9.62,660.717,-2.85,660.717,17.08,1.536666667
660.73,-3.62,660.73,-2.85,660.73,22.08,5.203333333
660.744,10.38,660.744,10.15,660.744,22.08,14.20333333
660.757,4.38,660.757,6.15,660.757,12.08,7.536666667
660.771,10.38,660.771,8.15,660.771,9.08,9.203333333
660.785,4.38,660.785,11.15,660.785,6.08,7.203333333
660.798,21.38,660.798,17.15,660.798,12.08,16.87
660.812,11.38,660.812,11.15,660.812,17.08,13.20333333
660.825,8.38,660.825,0.15,660.825,27.08,11.87
660.839,5.38,660.839,4.15,660.839,22.08,10.53666667
660.852,3.38,660.852,16.15,660.852,12.08,10.53666667
660.866,5.38,660.866,41.15,660.866,15.08,20.53666667
660.879,-3.62,660.879,8.15,660.879,11.08,5.203333333
660.893,-0.62,660.893,1.15,660.893,-4.92,-1.463333333
660.906,19.38,660.906,20.15,660.906,20.08,19.87
660.92,8.38,660.92,21.15,660.92,12.08,13.87
660.933,-0.62,660.933,13.15,660.933,0.08,4.203333333
660.947,19.38,660.947,16.15,660.947,17.08,17.53666667
660.96,16.38,660.96,-3.85,660.96,2.08,4.87
660.974,26.38,660.974,23.15,660.974,2.08,17.20333333
660.987,14.38,660.987,21.15,660.987,8.08,14.53666667
661.001,-6.62,661.001,0.15,661.001,14.08,2.536666667
661.015,-9.62,661.015,-0.85,661.015,1.08,-3.13
661.028,17.38,661.028,12.15,661.028,5.08,11.53666667
661.042,18.38,661.042,13.15,661.042,9.08,13.53666667
661.055,24.38,661.055,23.15,661.055,23.08,23.53666667
661.069,7.38,661.069,9.15,661.069,7.08,7.87
661.082,0.38,661.082,11.15,661.082,19.08,10.20333333
661.095,23.38,661.095,45.15,661.095,33.08,33.87
661.109,48.38,661.109,55.15,661.109,44.08,49.20333333
661.122,28.38,661.122,10.15,661.122,16.08,18.20333333
661.136,14.38,661.136,15.15,661.136,19.08,16.20333333
661.149,2.38,661.149,-8.85,661.149,5.08,-0.4633333333
661.163,-11.62,661.163,-6.85,661.163,2.08,-5.463333333
661.176,14.38,661.176,19.15,661.176,34.08,22.53666667
661.19,13.38,661.19,16.15,661.19,33.08,20.87
661.203,28.38,661.203,41.15,661.203,39.08,36.20333333
661.217,22.38,661.217,40.15,661.217,36.08,32.87
661.23,9.38,661.23,13.15,661.23,23.08,15.20333333
661.244,9.38,661.244,13.15,661.244,17.08,13.20333333
661.257,10.38,661.257,23.15,661.257,15.08,16.20333333
661.271,-12.62,661.271,-0.85,661.271,22.08,2.87
661.284,15.38,661.284,13.15,661.284,33.08,20.53666667
661.298,6.38,661.298,-0.85,661.298,-0.92,1.536666667
661.311,-6.62,661.311,1.15,661.311,16.08,3.536666667
661.324,-0.62,661.324,13.15,661.324,20.08,10.87
661.338,-6.62,661.338,-7.85,661.338,20.08,1.87
661.351,1.38,661.351,4.15,661.351,4.08,3.203333333
661.365,6.38,661.365,5.15,661.365,5.08,5.536666667
661.378,14.38,661.378,7.15,661.378,2.08,7.87
661.392,2.38,661.392,7.15,661.392,6.08,5.203333333
661.405,61.38,661.405,59.15,661.405,61.08,60.53666667
661.419,132.38,661.419,144.15,661.419,153.08,143.2033333
661.432,21.38,661.432,36.15,661.432,27.08,28.20333333
661.445,1.38,661.445,9.15,661.445,-2.92,2.536666667
661.459,3.38,661.459,12.15,661.459,4.08,6.536666667
661.472,15.38,661.472,13.15,661.472,9.08,12.53666667
661.486,10.38,661.486,25.15,661.486,21.08,18.87
661.499,22.38,661.499,27.15,661.499,28.08,25.87
661.512,-0.62,661.512,6.15,661.512,12.08,5.87
661.526,10.38,661.526,8.15,661.526,27.08,15.20333333
661.539,8.38,661.539,11.15,661.539,22.08,13.87
661.553,15.38,661.553,18.15,661.553,8.08,13.87
661.566,5.38,661.566,8.15,661.566,16.08,9.87
661.579,4.38,661.579,18.15,661.579,19.08,13.87
661.593,-8.62,661.593,5.15,661.593,-5.92,-3.13
661.606,-3.62,661.606,2.15,661.606,-4.92,-2.13
661.62,13.38,661.62,13.15,661.62,15.08,13.87
661.633,-0.62,661.633,15.15,661.633,7.08,7.203333333
661.646,8.38,661.646,17.15,661.646,14.08,13.20333333
661.66,21.38,661.66,9.15,661.66,17.08,15.87
661.673,16.38,661.673,15.15,661.673,17.08,16.20333333
661.687,6.38,661.687,12.15,661.687,15.08,11.20333333
661.7,21.38,661.7,24.15,661.7,24.08,23.20333333
661.713,25.38,661.713,18.15,661.713,12.08,18.53666667
661.727,35.38,661.727,31.15,661.727,16.08,27.53666667
661.74,52.38,661.74,54.15,661.74,45.08,50.53666667
661.753,12.38,661.753,5.15,661.753,27.08,14.87
661.767,7.38,661.767,8.15,661.767,27.08,14.20333333
661.78,19.38,661.78,16.15,661.78,38.08,24.53666667
661.794,23.38,661.794,11.15,661.794,24.08,19.53666667
661.807,-1.62,661.807,-11.85,661.807,-1.92,-5.13
661.82,6.38,661.82,23.15,661.82,11.08,13.53666667
661.834,14.38,661.834,1.15,661.834,22.08,12.53666667
661.847,2.38,661.847,-10.85,661.847,14.08,1.87
661.86,14.38,661.86,15.15,661.86,13.08,14.20333333
661.874,23.38,661.874,16.15,661.874,33.08,24.20333333
661.887,11.38,661.887,11.15,661.887,20.08,14.20333333
661.9,5.38,661.9,16.15,661.9,17.08,12.87
661.914,7.38,661.914,0.15,661.914,20.08,9.203333333
661.927,-2.62,661.927,0.15,661.927,14.08,3.87
661.94,5.38,661.94,2.15,661.94,6.08,4.536666667
661.954,4.38,661.954,21.15,661.954,9.08,11.53666667
661.967,28.38,661.967,30.15,661.967,22.08,26.87
661.98,19.38,661.98,40.15,661.98,45.08,34.87
661.994,7.38,661.994,12.15,661.994,35.08,18.20333333
662.007,-16.62,662.007,0.15,662.007,8.08,-2.796666667
662.02,6.38,662.02,11.15,662.02,2.08,6.536666667
662.034,15.38,662.034,16.15,662.034,2.08,11.20333333
662.047,15.38,662.047,15.15,662.047,3.08,11.20333333
662.06,6.38,662.06,19.15,662.06,10.08,11.87
662.074,-5.62,662.074,-7.85,662.074,17.08,1.203333333
662.087,-3.62,662.087,2.15,662.087,14.08,4.203333333
662.1,14.38,662.1,7.15,662.1,22.08,14.53666667
662.114,7.38,662.114,10.15,662.114,11.08,9.536666667
662.127,3.38,662.127,7.15,662.127,5.08,5.203333333
662.14,-12.62,662.14,-4.85,662.14,-7.92,-8.463333333
662.153,-0.62,662.153,14.15,662.153,8.08,7.203333333
662.167,8.38,662.167,18.15,662.167,33.08,19.87
662.18,10.38,662.18,-1.85,662.18,9.08,5.87
662.193,19.38,662.193,1.15,662.193,15.08,11.87
662.207,6.38,662.207,1.15,662.207,8.08,5.203333333
662.22,11.38,662.22,-2.85,662.22,13.08,7.203333333
662.233,-1.62,662.233,4.15,662.233,7.08,3.203333333
662.246,-7.62,662.246,5.15,662.246,-3.92,-2.13
662.26,14.38,662.26,15.15,662.26,19.08,16.20333333
662.273,16.38,662.273,12.15,662.273,18.08,15.53666667
662.286,10.38,662.286,7.15,662.286,11.08,9.536666667
662.3,12.38,662.3,7.15,662.3,15.08,11.53666667
662.313,0.38,662.313,4.15,662.313,6.08,3.536666667
662.326,-7.62,662.326,3.15,662.326,-8.92,-4.463333333
662.339,-1.62,662.339,2.15,662.339,-4.92,-1.463333333
662.353,6.38,662.353,2.15,662.353,10.08,6.203333333
662.366,-5.62,662.366,11.15,662.366,9.08,4.87
662.379,4.38,662.379,11.15,662.379,9.08,8.203333333
662.392,12.38,662.392,24.15,662.392,18.08,18.20333333
662.406,10.38,662.406,10.15,662.406,15.08,11.87
662.419,7.38,662.419,8.15,662.419,14.08,9.87
662.432,12.38,662.432,12.15,662.432,22.08,15.53666667
662.445,20.38,662.445,13.15,662.445,6.08,13.20333333
662.459,-6.62,662.459,3.15,662.459,4.08,0.2033333333
662.472,-8.62,662.472,-3.85,662.472,7.08,-1.796666667
662.485,-4.62,662.485,-1.85,662.485,7.08,0.2033333333
662.498,-10.62,662.498,4.15,662.498,21.08,4.87
662.512,6.38,662.512,2.15,662.512,28.08,12.20333333
662.525,10.38,662.525,9.15,662.525,21.08,13.53666667
662.538,8.38,662.538,6.15,662.538,15.08,9.87
662.551,6.38,662.551,15.15,662.551,15.08,12.20333333
662.564,-3.62,662.564,20.15,662.564,21.08,12.53666667
662.578,-6.62,662.578,6.15,662.578,10.08,3.203333333
662.591,5.38,662.591,25.15,662.591,16.08,15.53666667
662.604,11.38,662.604,36.15,662.604,11.08,19.53666667
662.617,7.38,662.617,2.15,662.617,22.08,10.53666667
662.63,22.38,662.63,15.15,662.63,14.08,17.20333333
662.644,18.38,662.644,14.15,662.644,6.08,12.87
662.657,13.38,662.657,14.15,662.657,5.08,10.87
662.67,16.38,662.67,27.15,662.67,9.08,17.53666667
662.683,0.38,662.683,23.15,662.683,9.08,10.87
662.696,2.38,662.696,0.15,662.696,2.08,1.536666667
662.71,9.38,662.71,16.15,662.71,14.08,13.20333333
662.723,5.38,662.723,20.15,662.723,5.08,10.20333333
662.736,9.38,662.736,16.15,662.736,16.08,13.87
662.749,20.38,662.749,17.15,662.749,13.08,16.87
662.762,10.38,662.762,18.15,662.762,-1.92,8.87
662.776,8.38,662.776,16.15,662.776,-6.92,5.87
662.789,14.38,662.789,27.15,662.789,4.08,15.20333333
662.802,20.38,662.802,32.15,662.802,25.08,25.87
662.815,28.38,662.815,23.15,662.815,43.08,31.53666667
662.828,13.38,662.828,9.15,662.828,23.08,15.20333333
662.841,-6.62,662.841,-7.85,662.841,-3.92,-6.13
662.855,10.38,662.855,6.15,662.855,14.08,10.20333333
662.868,8.38,662.868,19.15,662.868,20.08,15.87
662.881,3.38,662.881,6.15,662.881,10.08,6.536666667
662.894,0.38,662.894,-10.85,662.894,5.08,-1.796666667
662.907,15.38,662.907,4.15,662.907,3.08,7.536666667
662.92,33.38,662.92,27.15,662.92,28.08,29.53666667
662.934,13.38,662.934,-1.85,662.934,15.08,8.87
662.947,15.38,662.947,5.15,662.947,4.08,8.203333333
662.96,8.38,662.96,16.15,662.96,7.08,10.53666667
662.973,10.38,662.973,8.15,662.973,13.08,10.53666667
662.986,11.38,662.986,19.15,662.986,1.08,10.53666667
662.999,4.38,662.999,2.15,662.999,5.08,3.87
663.012,11.38,663.012,7.15,663.012,15.08,11.20333333
663.026,11.38,663.026,-5.85,663.026,19.08,8.203333333
663.039,21.38,663.039,-7.85,663.039,19.08,10.87
663.052,12.38,663.052,-6.85,663.052,22.08,9.203333333
663.065,14.38,663.065,5.15,663.065,25.08,14.87
663.078,18.38,663.078,26.15,663.078,18.08,20.87
663.091,22.38,663.091,39.15,663.091,19.08,26.87
663.104,6.38,663.104,14.15,663.104,15.08,11.87
663.117,8.38,663.117,0.15,663.117,10.08,6.203333333
663.131,17.38,663.131,1.15,663.131,25.08,14.53666667
663.144,21.38,663.144,2.15,663.144,18.08,13.87
663.157,-0.62,663.157,-3.85,663.157,5.08,0.2033333333
663.17,11.38,663.17,2.15,663.17,20.08,11.20333333
663.183,-0.62,663.183,18.15,663.183,20.08,12.53666667
663.196,8.38,663.196,22.15,663.196,17.08,15.87
663.209,8.38,663.209,22.15,663.209,28.08,19.53666667
663.222,10.38,663.222,20.15,663.222,19.08,16.53666667
663.235,12.38,663.235,24.15,663.235,23.08,19.87
663.248,-12.62,663.248,8.15,663.248,8.08,1.203333333
663.262,-8.62,663.262,9.15,663.262,-9.92,-3.13
663.275,-9.62,663.275,3.15,663.275,-4.92,-3.796666667
663.288,-3.62,663.288,16.15,663.288,9.08,7.203333333
663.301,16.38,663.301,13.15,663.301,8.08,12.53666667
663.314,4.38,663.314,15.15,663.314,12.08,10.53666667
663.327,2.38,663.327,9.15,663.327,2.08,4.536666667
663.34,18.38,663.34,20.15,663.34,9.08,15.87
663.353,18.38,663.353,8.15,663.353,9.08,11.87
663.366,-2.62,663.366,0.15,663.366,7.08,1.536666667
663.379,17.38,663.379,12.15,663.379,34.08,21.20333333
663.392,23.38,663.392,22.15,663.392,27.08,24.20333333
663.405,-7.62,663.405,-6.85,663.405,4.08,-3.463333333
663.418,-6.62,663.418,-11.85,663.418,4.08,-4.796666667
663.431,10.38,663.431,4.15,663.431,9.08,7.87
663.445,17.38,663.445,21.15,663.445,24.08,20.87
663.458,15.38,663.458,29.15,663.458,19.08,21.20333333
663.471,24.38,663.471,31.15,663.471,19.08,24.87
663.484,11.38,663.484,20.15,663.484,14.08,15.20333333
663.497,4.38,663.497,30.15,663.497,8.08,14.20333333
663.51,-9.62,663.51,18.15,663.51,-1.92,2.203333333
663.523,6.38,663.523,16.15,663.523,12.08,11.53666667
663.536,16.38,663.536,4.15,663.536,9.08,9.87
663.549,7.38,663.549,-7.85,663.549,3.08,0.87
663.562,5.38,663.562,-9.85,663.562,1.08,-1.13
663.575,-3.62,663.575,4.15,663.575,-7.92,-2.463333333
663.588,-5.62,663.588,13.15,663.588,-6.92,0.2033333333
663.601,12.38,663.601,14.15,663.601,-7.92,6.203333333
663.614,13.38,663.614,0.15,663.614,0.08,4.536666667
663.627,16.38,663.627,25.15,663.627,24.08,21.87
663.64,-1.62,663.64,22.15,663.64,14.08,11.53666667
663.653,-0.62,663.653,3.15,663.653,-6.92,-1.463333333
663.666,-0.62,663.666,2.15,663.666,1.08,0.87
663.679,-6.62,663.679,1.15,663.679,0.08,-1.796666667
663.692,19.38,663.692,23.15,663.692,26.08,22.87
663.705,23.38,663.705,34.15,663.705,33.08,30.20333333
663.718,11.38,663.718,5.15,663.718,11.08,9.203333333
663.731,-3.62,663.731,7.15,663.731,9.08,4.203333333
663.744,-11.62,663.744,13.15,663.744,9.08,3.536666667
663.757,0.38,663.757,13.15,663.757,12.08,8.536666667
663.77,14.38,663.77,25.15,663.77,21.08,20.20333333
663.783,16.38,663.783,17.15,663.783,13.08,15.53666667
663.796,17.38,663.796,26.15,663.796,27.08,23.53666667
663.809,8.38,663.809,10.15,663.809,23.08,13.87
663.822,-1.62,663.822,3.15,663.822,12.08,4.536666667
663.835,-11.62,663.835,-11.85,663.835,3.08,-6.796666667
663.848,1.38,663.848,8.15,663.848,11.08,6.87
663.861,-2.62,663.861,3.15,663.861,5.08,1.87
663.874,15.38,663.874,2.15,663.874,6.08,7.87
663.887,10.38,663.887,4.15,663.887,15.08,9.87
663.9,2.38,663.9,3.15,663.9,17.08,7.536666667
663.913,5.38,663.913,9.15,663.913,11.08,8.536666667
663.926,1.38,663.926,8.15,663.926,-0.92,2.87
663.939,-10.62,663.939,-3.85,663.939,18.08,1.203333333
663.952,-9.62,663.952,15.15,663.952,36.08,13.87
663.965,17.38,663.965,30.15,663.965,41.08,29.53666667
663.978,5.38,663.978,14.15,663.978,21.08,13.53666667
663.991,-2.62,663.991,-11.85,663.991,7.08,-2.463333333
664.004,-0.62,664.004,-1.85,664.004,0.08,-0.7966666667
664.017,13.38,664.017,16.15,664.017,10.08,13.20333333
664.03,9.38,664.03,17.15,664.03,27.08,17.87
664.042,12.38,664.042,19.15,664.042,22.08,17.87
664.055,11.38,664.055,5.15,664.055,8.08,8.203333333
664.068,1.38,664.068,8.15,664.068,5.08,4.87
664.081,2.38,664.081,17.15,664.081,10.08,9.87
664.094,20.38,664.094,24.15,664.094,25.08,23.20333333
664.107,20.38,664.107,25.15,664.107,14.08,19.87
664.12,7.38,664.12,13.15,664.12,27.08,15.87
664.133,11.38,664.133,2.15,664.133,21.08,11.53666667
664.146,-0.62,664.146,-6.85,664.146,5.08,-0.7966666667
664.159,11.38,664.159,-8.85,664.159,-1.92,0.2033333333
664.172,15.38,664.172,9.15,664.172,4.08,9.536666667
664.185,23.38,664.185,2.15,664.185,14.08,13.20333333
664.198,6.38,664.198,0.15,664.198,21.08,9.203333333
664.21,7.38,664.21,3.15,664.21,31.08,13.87
664.223,3.38,664.223,10.15,664.223,15.08,9.536666667
664.236,7.38,664.236,28.15,664.236,16.08,17.20333333
664.249,10.38,664.249,17.15,664.249,12.08,13.20333333
664.262,5.38,664.262,13.15,664.262,11.08,9.87
664.275,19.38,664.275,10.15,664.275,10.08,13.20333333
664.288,12.38,664.288,21.15,664.288,8.08,13.87
664.301,16.38,664.301,20.15,664.301,11.08,15.87
664.314,5.38,664.314,-2.85,664.314,14.08,5.536666667
664.327,8.38,664.327,3.15,664.327,18.08,9.87
664.339,-4.62,664.339,2.15,664.339,16.08,4.536666667
664.352,3.38,664.352,15.15,664.352,-3.92,4.87
664.365,-1.62,664.365,27.15,664.365,-0.92,8.203333333
664.378,12.38,664.378,15.15,664.378,14.08,13.87
664.391,9.38,664.391,22.15,664.391,7.08,12.87
664.404,19.38,664.404,29.15,664.404,23.08,23.87
664.417,7.38,664.417,22.15,664.417,22.08,17.20333333
664.43,16.38,664.43,16.15,664.43,13.08,15.20333333
664.442,13.38,664.442,18.15,664.442,5.08,12.20333333
664.455,6.38,664.455,8.15,664.455,18.08,10.87
664.468,3.38,664.468,5.15,664.468,5.08,4.536666667
664.481,3.38,664.481,10.15,664.481,19.08,10.87
664.494,20.38,664.494,33.15,664.494,27.08,26.87
664.507,6.38,664.507,13.15,664.507,-1.92,5.87
664.52,8.38,664.52,4.15,664.52,12.08,8.203333333
664.532,8.38,664.532,17.15,664.532,8.08,11.20333333
664.545,-4.62,664.545,13.15,664.545,7.08,5.203333333
664.558,-5.62,664.558,11.15,664.558,17.08,7.536666667
664.571,-1.62,664.571,14.15,664.571,18.08,10.20333333
664.584,9.38,664.584,0.15,664.584,4.08,4.536666667
664.597,-0.62,664.597,-10.85,664.597,-1.92,-4.463333333
664.609,1.38,664.609,14.15,664.609,17.08,10.87
664.622,10.38,664.622,20.15,664.622,15.08,15.20333333
664.635,17.38,664.635,8.15,664.635,9.08,11.53666667
664.648,24.38,664.648,10.15,664.648,10.08,14.87
664.661,5.38,664.661,18.15,664.661,14.08,12.53666667
664.674,-0.62,664.674,22.15,664.674,6.08,9.203333333
664.686,-3.62,664.686,-6.85,664.686,15.08,1.536666667
664.699,-0.62,664.699,-9.85,664.699,10.08,-0.13
664.712,7.38,664.712,14.15,664.712,23.08,14.87
664.725,-3.62,664.725,2.15,664.725,0.08,-0.4633333333
664.738,-4.62,664.738,8.15,664.738,-11.92,-2.796666667
664.751,4.38,664.751,27.15,664.751,20.08,17.20333333
664.763,10.38,664.763,13.15,664.763,22.08,15.20333333
664.776,-5.62,664.776,6.15,664.776,30.08,10.20333333
664.789,-2.62,664.789,32.15,664.789,33.08,20.87
664.802,6.38,664.802,23.15,664.802,19.08,16.20333333
664.815,5.38,664.815,8.15,664.815,9.08,7.536666667
664.827,4.38,664.827,4.15,664.827,13.08,7.203333333
664.84,20.38,664.84,1.15,664.84,8.08,9.87
664.853,5.38,664.853,2.15,664.853,4.08,3.87
664.866,12.38,664.866,19.15,664.866,8.08,13.20333333
664.878,4.38,664.878,-4.85,664.878,-0.92,-0.4633333333
664.891,3.38,664.891,-10.85,664.891,-4.92,-4.13
664.904,21.38,664.904,13.15,664.904,34.08,22.87
664.917,20.38,664.917,17.15,664.917,16.08,17.87
664.93,-0.62,664.93,9.15,664.93,-5.92,0.87
664.942,19.38,664.942,8.15,664.942,7.08,11.53666667
664.955,31.38,664.955,7.15,664.955,15.08,17.87
664.968,12.38,664.968,10.15,664.968,4.08,8.87
664.981,21.38,664.981,19.15,664.981,16.08,18.87
664.993,17.38,664.993,10.15,664.993,13.08,13.53666667
665.006,15.38,665.006,21.15,665.006,18.08,18.20333333
665.019,18.38,665.019,12.15,665.019,17.08,15.87
665.032,9.38,665.032,14.15,665.032,1.08,8.203333333
665.044,10.38,665.044,19.15,665.044,26.08,18.53666667
665.057,33.38,665.057,19.15,665.057,27.08,26.53666667
665.07,6.38,665.07,-8.85,665.07,-0.92,-1.13
665.083,-3.62,665.083,-13.85,665.083,-14.92,-10.79666667
665.095,2.38,665.095,-8.85,665.095,-9.92,-5.463333333
665.108,1.38,665.108,0.15,665.108,11.08,4.203333333
665.121,10.38,665.121,0.15,665.121,4.08,4.87
665.134,5.38,665.134,-2.85,665.134,0.08,0.87
665.146,5.38,665.146,4.15,665.146,10.08,6.536666667
665.159,25.38,665.159,18.15,665.159,16.08,19.87
665.172,28.38,665.172,24.15,665.172,26.08,26.20333333
665.185,2.38,665.185,2.15,665.185,-3.92,0.2033333333
665.197,2.38,665.197,9.15,665.197,1.08,4.203333333
665.21,4.38,665.21,6.15,665.21,10.08,6.87
665.223,11.38,665.223,24.15,665.223,14.08,16.53666667
665.235,27.38,665.235,24.15,665.235,38.08,29.87
665.248,63.38,665.248,55.15,665.248,64.08,60.87
